,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Account Holder Category
1176,29,3.0,103,4,3.4,Undergraduate,0,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1177,28,3.0,71,1,3.3,Graduate,149,Yes,Yes,Yes,Yes,No,Holds Both Security & Deposit Account
1178,33,7.0,14,1,0.4,Graduate,98,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1179,36,11.0,98,3,1.2,Professional,0,No,Yes,No,No,Yes,Holds Only Security Account
1180,42,17.0,90,1,0.1,Graduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1181,25,0.0,65,4,0.2,Undergraduate,0,No,Yes,No,No,No,Holds Only Security Account
1182,28,2.0,19,4,0.4,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1183,50,25.0,35,3,1.7,Graduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1184,34,9.0,71,4,1.3,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1185,43,19.0,31,3,0.5,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1186,62,38.0,43,4,1.2,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1187,61,36.0,24,1,1.5,Graduate,87,No,Yes,No,No,No,Holds Only Security Account
1188,45,19.0,58,2,0.4,Professional,0,No,Yes,No,No,Yes,Holds Only Security Account
1189,42,17.0,115,2,0.4,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1190,39,15.0,168,2,8.0,Undergraduate,152,No,Yes,No,No,No,Holds Only Security Account
1191,29,5.0,128,1,1.5,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1192,45,20.0,138,1,7.0,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1193,58,32.0,81,3,1.7,Graduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1194,29,3.0,41,4,1.3,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1195,32,7.0,123,2,2.9,Graduate,0,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1196,37,13.0,71,2,2.7,Undergraduate,94,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1197,48,23.0,8,1,0.4,Professional,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1198,40,14.0,42,2,0.7,Undergraduate,101,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1199,29,4.0,62,2,2.5,Undergraduate,184,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1200,36,12.0,22,4,1.0,Undergraduate,91,No,Yes,No,Yes,No,Holds Only Security Account
1201,35,8.0,38,4,1.0,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1202,35,11.0,24,4,0.4,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1203,62,37.0,50,3,2.4,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1204,26,1.0,190,4,1.3,Graduate,197,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1205,32,7.0,94,2,3.1,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1206,63,37.0,165,4,5.1,Professional,0,Yes,No,No,No,No,Does Not Hold Both Security & Deposit Account
1207,38,12.0,43,4,1.2,Graduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1208,50,26.0,48,1,1.6,Graduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1209,46,21.0,52,3,2.7,Graduate,228,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1210,50,24.0,84,4,4.9,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1211,61,36.0,131,1,0.9,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1212,34,8.0,44,4,0.2,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1213,27,2.0,78,4,0.2,Undergraduate,87,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1214,61,36.0,15,4,0.4,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1215,45,20.0,38,4,1.9,Professional,144,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1216,50,25.0,84,1,1.3,Professional,0,No,Yes,No,Yes,No,Holds Only Security Account
1217,44,20.0,122,1,0.3,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1218,62,36.0,98,2,2.8,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1219,45,18.0,80,3,2.66666666666667,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1220,41,17.0,165,2,8.0,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1221,30,5.0,121,2,3.3,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1222,61,37.0,20,3,0.4,Graduate,94,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1223,45,19.0,11,1,0.2,Undergraduate,91,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1224,59,35.0,45,1,1.8,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1225,30,6.0,118,2,2.8,Graduate,0,Yes,No,No,No,No,Does Not Hold Both Security & Deposit Account
1226,60,36.0,14,2,0.3,Undergraduate,109,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1227,39,13.0,30,3,0.2,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1228,56,30.0,45,1,0.2,Undergraduate,98,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1229,56,32.0,80,3,2.66666666666667,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1230,27,1.0,25,4,0.3,Graduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1231,66,41.0,144,1,2.5,Undergraduate,0,No,Yes,Yes,Yes,Yes,Holds Both Security & Deposit Account
1232,43,19.0,84,4,0.2,Professional,297,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1233,53,29.0,22,2,0.4,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1234,44,18.0,33,3,1.5,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1235,54,28.0,60,4,2.6,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1236,31,6.0,81,4,2.2,Graduate,116,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1237,38,13.0,169,1,6.8,Professional,0,Yes,No,Yes,Yes,Yes,Holds Only Deposit Account
1238,28,2.0,63,2,1.6,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1239,51,26.0,12,2,0.7,Professional,109,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1240,52,27.0,15,4,0.8,Undergraduate,101,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1241,64,38.0,39,1,0.5,Professional,0,No,Yes,Yes,Yes,Yes,Holds Both Security & Deposit Account
1242,29,4.0,44,4,2.0,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1243,34,10.0,110,1,4.0,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1244,33,8.0,130,3,6.3,Graduate,99,Yes,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1245,46,21.0,41,1,1.4,Professional,128,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1246,48,22.0,59,1,1.4,Professional,241,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1247,52,28.0,39,2,0.8,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1248,44,19.0,35,4,0.0,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1249,51,27.0,80,1,2.6,Graduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1250,47,20.0,81,1,2.66666666666667,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1251,39,13.0,31,2,0.8,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1252,42,17.0,93,4,1.9,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1253,57,33.0,45,4,1.5,Undergraduate,204,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1254,36,12.0,40,2,0.6,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1255,27,1.0,80,2,1.6,Professional,185,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1256,31,7.0,20,1,0.4,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1257,63,37.0,41,1,0.5,Professional,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1258,34,8.0,31,1,0.3,Undergraduate,104,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1259,52,27.0,35,4,0.2,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1260,57,31.0,40,3,1.4,Professional,137,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1261,63,39.0,84,1,1.8,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1262,26,1.0,53,2,1.6,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1263,35,5.0,85,4,4.0,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1264,58,33.0,138,2,3.9,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1265,32,2.0,71,2,1.75,Professional,108,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1266,64,39.0,113,1,0.8,Professional,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1267,50,23.0,23,2,1.0,Graduate,0,No,Yes,No,No,No,Holds Only Security Account
1268,34,9.0,62,3,2.3,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1269,36,11.0,14,4,0.2,Professional,100,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1270,43,18.0,60,2,2.2,Professional,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1271,28,4.0,94,3,0.8,Undergraduate,236,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1272,64,39.0,83,3,1.8,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1273,60,35.0,130,3,6.3,Professional,437,Yes,No,Yes,Yes,Yes,Holds Only Deposit Account
1274,62,37.0,61,4,1.7,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1275,27,2.0,92,2,3.1,Undergraduate,178,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1276,42,16.0,20,2,0.8,Professional,117,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1277,45,20.0,194,2,8.8,Undergraduate,428,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1278,36,10.0,74,1,2.5,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1279,48,22.0,84,2,0.4,Professional,145,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1280,65,40.0,98,3,1.8,Graduate,333,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1281,39,15.0,52,3,2.33333333333333,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1282,51,26.0,55,1,1.3,Graduate,236,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1283,30,6.0,64,4,3.4,Undergraduate,117,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1284,65,40.0,128,1,2.5,Undergraduate,162,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1285,38,13.0,113,4,1.7,Graduate,0,Yes,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1286,29,3.0,50,3,1.1,Graduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1287,42,18.0,54,4,2.2,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1288,63,38.0,129,1,0.9,Undergraduate,366,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1289,46,21.0,82,4,0.4,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1290,62,38.0,100,4,1.7,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1291,58,34.0,44,4,2.2,Undergraduate,0,No,Yes,No,No,No,Holds Only Security Account
1292,56,30.0,164,4,0.5,Graduate,234,Yes,No,Yes,Yes,Yes,Holds Only Deposit Account
1293,56,31.0,81,2,3.7,Undergraduate,121,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1294,34,10.0,71,1,0.1,Undergraduate,257,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1295,42,17.0,28,1,0.5,Professional,90,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1296,30,6.0,80,3,1.5,Undergraduate,219,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1297,61,35.0,90,4,1.9,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1298,38,14.0,74,1,3.6,Graduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1299,50,25.0,14,2,0.7,Professional,0,No,Yes,No,Yes,No,Holds Only Security Account
1300,61,36.0,23,2,0.5,Graduate,103,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1301,41,17.0,153,1,1.7,Undergraduate,337,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1302,42,16.0,38,3,0.9,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1303,29,5.0,112,2,2.0,Graduate,382,No,Yes,No,No,No,Holds Only Security Account
1304,51,26.0,145,1,8.1,Undergraduate,397,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1305,32,6.0,28,2,0.3,Graduate,88,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1306,34,9.0,31,4,1.1,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1307,26,2.0,195,1,6.33333333333333,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1308,54,24.0,50,3,2.0,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1309,38,14.0,71,4,2.0,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1310,62,36.0,21,3,0.3,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1311,37,11.0,35,2,0.8,Professional,125,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1312,46,21.0,42,1,2.4,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1313,52,27.0,78,4,3.6,Professional,141,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1314,32,6.0,73,4,2.2,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1315,49,25.0,53,2,1.0,Professional,181,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1316,28,3.0,51,2,1.6,Professional,123,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1317,55,30.0,40,2,2.3,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1318,52,26.0,178,1,1.0,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1319,32,6.0,35,2,0.3,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1320,31,7.0,192,1,0.0,Graduate,0,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1321,27,3.0,123,1,5.4,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1322,32,5.0,48,2,1.66666666666667,Graduate,0,No,Yes,Yes,Yes,Yes,Holds Both Security & Deposit Account
1323,52,26.0,45,3,0.6,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1324,52,28.0,15,1,0.2,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1325,50,24.0,79,1,0.3,Undergraduate,120,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1326,32,5.0,63,4,2.0,Graduate,0,No,Yes,No,Yes,No,Holds Only Security Account
1327,61,35.0,30,2,0.2,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1328,60,36.0,145,4,6.9,Undergraduate,380,Yes,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1329,28,4.0,32,3,1.0,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1330,34,9.0,64,2,0.1,Undergraduate,224,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1331,31,7.0,84,1,0.1,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1332,31,5.0,21,1,0.4,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1333,62,38.0,99,4,1.7,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1334,47,22.0,35,2,1.3,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1335,50,24.0,180,1,1.7,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1336,36,12.0,42,1,1.33333333333333,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1337,26,0.0,179,4,2.1,Graduate,0,Yes,No,No,No,No,Does Not Hold Both Security & Deposit Account
1338,51,27.0,42,4,0.1,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1339,52,25.0,180,2,9.0,Graduate,297,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1340,35,11.0,82,4,3.4,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1341,42,16.0,55,2,0.7,Undergraduate,149,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1342,36,12.0,79,2,2.2,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1343,41,17.0,48,2,0.6,Professional,215,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1344,49,25.0,93,1,2.7,Undergraduate,0,No,Yes,No,Yes,No,Holds Only Security Account
1345,57,32.0,23,2,0.2,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1346,44,20.0,50,3,2.33333333333333,Undergraduate,200,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1347,60,34.0,85,2,2.0,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1348,38,14.0,35,1,1.5,Graduate,97,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1349,26,2.0,171,3,6.0,Graduate,0,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1350,29,2.0,29,4,1.5,Graduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1351,59,35.0,84,1,1.8,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1352,51,27.0,20,4,0.5,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1353,50,25.0,14,1,0.4,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1354,35,10.0,179,1,8.6,Undergraduate,357,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1355,61,37.0,48,1,0.8,Undergraduate,158,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1356,42,16.0,74,1,2.8,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1357,55,29.0,53,1,1.4,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1358,50,25.0,83,1,2.8,Graduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1359,64,40.0,171,2,2.1,Undergraduate,433,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1360,54,28.0,85,4,4.9,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1361,50,26.0,38,4,0.9,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1362,31,5.0,85,3,1.6,Undergraduate,157,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1363,32,8.0,79,1,0.1,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1364,44,19.0,69,4,0.4,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1365,60,35.0,43,3,0.9,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
1366,60,34.0,33,2,0.3,Undergraduate,101,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1367,62,38.0,42,3,0.1,Professional,149,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1368,46,21.0,40,4,1.9,Professional,122,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1369,57,33.0,43,1,1.8,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1370,30,5.0,20,4,0.5,Professional,117,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1371,58,32.0,65,3,2.5,Undergraduate,222,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1372,39,13.0,139,3,3.4,Undergraduate,483,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1373,60,35.0,135,3,0.3,Professional,0,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1374,59,34.0,84,3,1.6,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1375,50,26.0,179,1,2.9,Professional,0,Yes,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
1376,63,39.0,45,4,1.3,Graduate,86,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
1377,27,3.0,109,2,2.5,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1378,54,29.0,34,4,0.1,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1379,62,37.0,162,1,1.3,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
1380,60,34.0,105,2,1.4,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
